aac_pssm0,aac_pssm1,aac_pssm2,aac_pssm3,aac_pssm4,aac_pssm5,aac_pssm6,aac_pssm7,aac_pssm8,aac_pssm9,aac_pssm10,aac_pssm11,aac_pssm12,aac_pssm13,aac_pssm14,aac_pssm15,aac_pssm16,aac_pssm17,aac_pssm18,aac_pssm19,target
-0.391304348,-0.539130435,-0.553623188,-0.808695652,-0.066666667,-0.594202899,-0.907246377,-0.965217391,0.12173913,-0.669565217,-1.002898551,-0.527536232,0,-0.826086957,-1.002898551,-0.315942029,-0.289855072,-1.452173913,-0.539130435,-0.649275362,1
-1.264069264,-1.852813853,-2.393939394,-2.467532468,-3.121212121,-1.96969697,-1.83982684,-2.779220779,-1.662337662,-2.004329004,-1.930735931,-2.251082251,-2.025974026,-2.718614719,-3.640692641,-1.948051948,-1.666666667,-3.151515152,-2.536796537,-2,1
-0.365079365,-1.273809524,-0.73015873,-1.095238095,-0.55952381,-0.718253968,-0.853174603,-1.337301587,-0.777777778,-0.694444444,-1.063492063,-0.781746032,-0.420634921,-0.972222222,-1.583333333,-0.599206349,-0.702380952,-1.488095238,-0.952380952,-0.892857143,1
-0.980952381,-1.585714286,-0.884126984,-1.250793651,-3.336507937,-1.096825397,-1.201587302,-2.479365079,-1.374603175,-1.322222222,-1.557142857,-1.157142857,-0.814285714,-1.507936508,-2.582539683,-1.074603175,-1.096825397,-2.265079365,-1.061904762,-1.541269841,1
-0.194539249,-0.945392491,-0.692832765,-0.962457338,-0.655290102,-0.645051195,-0.607508532,-1.167235495,-0.167235495,-0.658703072,-1.122866894,-0.655290102,-0.051194539,-1,-1.597269625,-0.754266212,-0.607508532,-1.764505119,-0.539249147,-0.76109215,1
-0.473304473,-0.767676768,-0.924963925,-0.936507937,-1.005772006,-0.698412698,-0.581529582,-1.284271284,-0.372294372,-0.776334776,-1.213564214,-0.864357864,-0.305916306,-1.075036075,-1.393939394,-0.597402597,-0.494949495,-1.975468975,-1.106782107,-0.705627706,1
-0.786432161,-1.329145729,-1.773869347,-1.768844221,-1.77638191,-1.527638191,-1.371859296,-1.889447236,-1.515075377,-0.83919598,-1.389447236,-1.190954774,-1.067839196,-1.909547739,-2.304020101,-1.17839196,-0.806532663,-3.16080402,-2.155778894,-0.748743719,1
-0.094936709,-1.071729958,-1.198312236,-1.345991561,-1.331223629,-0.991561181,-1.128691983,-1.213080169,-0.947257384,-1.126582278,-1.111814346,-1.122362869,-0.375527426,-1.375527426,-1.85021097,-0.732067511,-0.814345992,-2.141350211,-1.362869198,-0.888185654,1
-0.233913043,-1.817391304,-0.595652174,-0.722608696,-3.292173913,-1.160869565,-1.151304348,-0.993043478,-1.784347826,-1.222608696,-1.54,-1.112173913,-1.471304348,-1.597391304,-1.306956522,-0.271304348,-0.166956522,-2.479130435,-1.040869565,-0.72,1
-0.552238806,-1.256716418,-0.394029851,-1.474626866,-3.014925373,-0.531343284,-1.388059701,-1.462686567,-1.164179104,-1.035820896,-1.650746269,-0.579104478,-1.301492537,-1.979104478,-1.423880597,-0.226865672,-0.092537313,-2.023880597,-0.937313433,-0.770149254,1
-0.313978495,-1.094623656,0.69390681,-0.221505376,-2.789247312,0.114695341,-0.3390681,-0.880286738,-0.906810036,-1.080286738,-1.588530466,-0.037275986,-1.248028674,-1.63655914,-1.084587814,0.26953405,0.52688172,-1.853046595,-0.300358423,-0.743369176,1
-0.878524946,-1.379609544,-2.720173536,-2.572668113,-3.776572668,-1.986984816,-2.225596529,-2.845986985,-1.631236443,-2.299349241,-1.620390456,-2.652928416,-1.422993492,-2.522776573,-2.704989154,-1.8329718,-1.431670282,-3.629067245,-2.965292842,-1.798264642,1
-0.585403727,-0.872670807,-1.236024845,-1.372670807,-2.498447205,-0.877329193,-0.748447205,-1.636645963,-1.430124224,-0.958074534,-1.124223602,-0.804347826,-0.618012422,-1.532608696,-1.866459627,-0.799689441,-0.804347826,-2.548136646,-1.464285714,-0.948757764,1
-0.504273504,-1.094017094,-1.598290598,-2,-1.230769231,-1.042735043,-1.076923077,-2.307692308,-1.572649573,-1.162393162,-1.341880342,-0.11965812,-0.914529915,-2.282051282,-2.188034188,-0.820512821,-0.829059829,-3.598290598,-1.965811966,-0.829059829,1
-0.921568627,-0.735294118,-0.980392157,-1,-1.519607843,-0.720588235,-0.578431373,-1.25,-0.632352941,-0.529411765,-1.073529412,-0.651960784,-0.769607843,-0.852941176,-1.303921569,-0.651960784,-0.593137255,-1.799019608,-0.56372549,-0.941176471,1
-0.26566416,-0.844611529,-1.027568922,-1.007518797,-1.651629073,-0.65914787,-0.676691729,-1.047619048,-1.067669173,-0.992481203,-1.062656642,-0.686716792,-0.629072682,-1.418546366,-1.05764411,-0.388471178,-0.431077694,-2.192982456,-1.215538847,-0.769423559,1
-0.224422442,-0.834983498,-1.280528053,-1.260726073,-1.561056106,-1.03960396,-0.759075908,-1.396039604,-1.217821782,-1.112211221,-1.237623762,-1.132013201,-1.145214521,-1.653465347,-1.547854785,-0.673267327,-0.765676568,-2.633663366,-1.683168317,-0.739273927,1
0.050813008,-0.172764228,-1.292682927,-1.162601626,-1.111788618,-0.87601626,-0.894308943,-0.804878049,-0.308943089,-1.020325203,-1.022357724,-1.31300813,-0.713414634,-1.394308943,-1.058943089,-0.855691057,-0.589430894,-1.441056911,-1.243902439,-0.711382114,1
-0.386010363,-1.652849741,-2.950777202,-2.766839378,-2.932642487,-2.398963731,-2.341968912,-1.945595855,-1.549222798,-2.277202073,-1.971502591,-3.251295337,-2,-2.748704663,-3.056994819,-1.761658031,-1.580310881,-3.082901554,-2.766839378,-1.624352332,1
-0.669916435,-0.901114206,-0.632311978,-0.727019499,-1.682451253,-1.016713092,-0.977715877,-1.26183844,-0.441504178,-1.41086351,-1.364902507,-1.217270195,-0.844011142,-0.954038997,-1.389972145,-0.889972145,-0.807799443,-1.122562674,-0.597493036,-1.257660167,1
-0.817869416,-1.228522337,-0.52233677,-1.219931271,-2.147766323,-0.749140893,-1.250859107,-1.431271478,-1.249140893,-0.56185567,-0.969072165,-1.096219931,-0.841924399,-1.245704467,-1.240549828,-0.097938144,0.003436426,-2.274914089,-0.718213058,-0.692439863,1
-0.565149137,-1.84144427,-1.293563579,-1.849293564,-2.164835165,-1.331240188,-1.403453689,-1.554160126,-1.57299843,-0.208791209,-0.739403454,-1.081632653,-0.324960754,-0.907378336,-2.01255887,-0.806907378,-0.794348509,-2.753532182,-1.191522763,-0.593406593,0
-0.65738758,-0.749464668,-0.695931478,-1.119914347,-1.30620985,-0.565310493,-0.745182013,-2.057815846,-0.44111349,-0.670235546,-0.989293362,-0.655246253,-0.366167024,-0.935760171,-1.777301927,-0.653104925,-0.618843683,-1.980728051,-0.884368308,-0.995717345,0
-0.003546099,-0.159574468,-1.85106383,-1.276595745,-1.411347518,-0.907801418,-1.039007092,-1.343971631,-0.007092199,-1.315602837,-1.035460993,-1.539007092,-0.929078014,-1.336879433,-1.241134752,-1.14893617,-0.833333333,-0.879432624,-1.166666667,-1.039007092,0
0,-2.73540856,-2.315175097,-2.972762646,-1.431906615,-2.26848249,-2.595330739,-0.785992218,-1.894941634,0.163424125,0.050583658,-2.552529183,0.163424125,-0.046692607,-2.501945525,-0.626459144,-0.782101167,-1.412451362,-1.431906615,-0.20233463,0
-0.162528217,-1.715575621,-1.295711061,-2.085778781,-1.404063205,-1.345372461,-1.74717833,-0.993227991,-1.593679458,0.376975169,0.004514673,-1.471783296,0.099322799,0.06772009,-1.507900677,-0.322799097,-0.275395034,-1.221218962,-0.62979684,0.009029345,0
-1.215189873,-1.313291139,-1.67721519,-1.53164557,-2.917721519,-1.329113924,-1.243670886,-2.598101266,-0.705696203,-0.424050633,-0.579113924,-1.857594937,-0.594936709,-0.984177215,-3.006329114,-1.306962025,-1.053797468,-2.477848101,-1.357594937,-0.984177215,0
-0.25284738,-2.268792711,-1.646924829,-2.599088838,-1.555808656,-1.783599089,-2.323462415,-1.120728929,-1.977220957,0.08428246,-0.266514806,-1.838268793,0.027334852,-0.061503417,-2.020501139,-0.603644647,-0.462414579,-1.692482916,-0.895216401,-0.150341686,0
0.042084168,-1.342685371,-1.136272545,-1.711422846,-0.97995992,-1.156312625,-1.547094188,-0.693386774,-1.062124249,0.114228457,-0.306613226,-1.308617234,0.20240481,0.026052104,-1.30260521,-0.308617234,-0.248496994,-0.392785571,-0.719438878,0.012024048,0
-0.330948122,-2.626118068,-2.778175313,-3.348837209,-2.613595707,-2.506261181,-3.105545617,-1.940966011,-2.534883721,-0.506261181,-0.640429338,-2.745974955,-0.908765653,-1.212880143,-2.665474061,-1.143112701,-1.118067979,-2.846153846,-2.366726297,-0.407871199,0
-0.070048309,-2.173913043,-1.707729469,-2.487922705,-1.630434783,-1.729468599,-2.29468599,-1.130434783,-2.062801932,0.260869565,-0.09178744,-1.871980676,0.34057971,-0.403381643,-1.845410628,-0.628019324,-0.314009662,-1.973429952,-1.468599034,0.079710145,0
-0.648023144,-2.160077146,-2.285438766,-2.642237223,-4.256509161,-1.756991321,-2.25265188,-2.322082932,-3.307618129,-0.932497589,-1.176470588,-2.441658631,-0.921890068,-2.007714561,-3.088717454,-1.143683703,-0.94021215,-3.956605593,-2.537126326,-0.713596914,0
0.156996587,-2.327645051,-2.153583618,-3.242320819,-1.563139932,-1.873720137,-2.764505119,-0.802047782,-2.034129693,0.109215017,0.296928328,-2.470989761,0.139931741,0.109215017,-1.921501706,-0.61774744,-0.443686007,-0.559726962,-1.153583618,-0.061433447,0
-0.457364341,-1.69379845,-1.686046512,-2.430232558,-1.38372093,-1.372093023,-1.736434109,-1.608527132,-1.697674419,0.23255814,-0.120155039,-1.65503876,0.228682171,0.46124031,-1.841085271,-0.817829457,-0.604651163,-0.255813953,-0.364341085,-0.286821705,0
-0.259958071,-1.748427673,-0.880503145,-1.719077568,-1.58490566,-0.924528302,-1.587002096,-0.805031447,-1.201257862,0.123689727,-0.4360587,-1.201257862,0.371069182,0.05870021,-1.285115304,-0.578616352,-0.461215933,-0.937106918,-0.42557652,-0.169811321,0
-0.792569659,-2.043343653,-1.405572755,-1.690402477,-2.238390093,-1.281733746,-1.13622291,-2.318885449,-2.018575851,-1.046439628,-1.399380805,-1.145510836,-0.866873065,-2.046439628,-2.647058824,-1.139318885,-1.003095975,-3.842105263,-1.950464396,-1.034055728,0
0.293877551,-2.028571429,-1.86122449,-2.583673469,-1.510204082,-1.751020408,-2.33877551,-0.975510204,-1.67755102,-0.167346939,-0.126530612,-2.093877551,0.195918367,-0.167346939,-1.481632653,-0.473469388,-0.53877551,-1.13877551,-1.020408163,-0.216326531,0
-0.78516624,-0.483375959,-0.584398977,-0.939897698,-0.534526854,-0.303069054,-0.57544757,-1.439897698,-0.126598465,-0.506393862,-0.644501279,-0.552429668,-0.065217391,-0.117647059,-0.867007673,-0.450127877,-0.491048593,-0.223785166,-0.046035806,-0.677749361,0
-0.080357143,-1.446428571,-1.082142857,-1.664285714,-1.053571429,-1.091071429,-1.396428571,-0.903571429,-1.192857143,0.019642857,-0.335714286,-1.226785714,0.235714286,-0.558928571,-1.216071429,-0.358928571,-0.166071429,-1.425,-1.005357143,-0.0875,0
-1.189910979,-2.504451039,-2.089020772,-3.415430267,-0.658753709,-2.587537092,-3.261127596,-2.703264095,-2.014836795,-0.3115727,-0.667655786,-2.896142433,-0.40652819,-0.442136499,-2.727002967,-0.910979228,-0.682492582,-1.777448071,-1.127596439,-0.433234421,0
-0.619047619,-0.626190476,-0.55952381,-1.254761905,-2.376190476,-0.521428571,-1.176190476,-0.764285714,-1.15,-1.930952381,-2.121428571,-1.007142857,-0.961904762,-1.635714286,-0.661904762,-0.261904762,-0.952380952,-2.854761905,-1.161904762,-1.45952381,0
-0.659003831,-0.636015326,-0.517241379,-0.973180077,-2.14559387,0.333333333,-0.444444444,-1.980842912,-0.850574713,-0.701149425,-1.042145594,-0.513409962,-0.32183908,-1.685823755,-2.666666667,-0.432950192,-0.528735632,-2.91954023,-1.586206897,-0.91954023,0
-0.612903226,0.143548387,-0.330645161,-0.803225806,-1.698387097,0.227419355,0.327419355,-1.924193548,-0.424193548,-0.966129032,-0.785483871,0.325806452,-0.403225806,-1.883870968,-1.348387097,0.033870968,-0.309677419,-2.901612903,-1.527419355,-1.062903226,0
-0.424686192,-2.612970711,-2.163179916,-3.236401674,-1.043933054,-2.215481172,-2.916317992,-1.382845188,-2.357740586,-0.424686192,-0.669456067,-2.631799163,-0.280334728,-0.372384937,-2.248953975,-0.546025105,-0.587866109,-1.887029289,-1.449790795,-0.558577406,0
-0.255813953,-1.327370304,-0.903398927,-1.60822898,-0.474060823,-0.960644007,-1.513416816,-0.874776386,-0.899821109,-0.096601073,-0.220035778,-1.407871199,0.114490161,0.177101968,-1.007155635,-0.132379249,-0.27549195,-0.669051878,-0.209302326,-0.288014311,0
-0.534375,-0.528125,-0.64375,-0.54375,-2.29375,-0.48125,-0.3,-1.215625,-1.13125,-1.478125,-1.61875,-0.325,-0.878125,-1.621875,-1.084375,-0.39375,-0.496875,-2.503125,-1.353125,-1.109375,0
-0.01826484,-0.410958904,-0.607305936,-0.575342466,-1.630136986,-0.461187215,-0.474885845,-0.716894977,-0.97260274,-1.438356164,-1.429223744,0.01369863,-0.96347032,-1.739726027,-0.730593607,-0.04109589,-0.237442922,-2.525114155,-1.566210046,-1.095890411,0
-0.837962963,1.025462963,-0.287037037,0.300925926,-2.520833333,-0.041666667,0.594907407,-1.284722222,-0.335648148,-1.914351852,-1.789351852,0.351851852,-1.138888889,-2.337962963,-1.393518519,0.002314815,-0.826388889,-2.719907407,-1.398148148,-1.789351852,0
-0.48186946,-0.448831587,-0.741337631,-0.680096696,-1.105560032,-0.338436745,-0.273972603,-0.962127317,-0.030620467,-0.827558421,-0.797743755,-0.57292506,-0.381144239,-0.877518131,-0.014504432,-0.087026591,-0.307816277,-1.626913779,-0.955680902,-0.756647865,0
-1.441176471,-1.042780749,-1.139037433,-1.79144385,-2.941176471,-0.949197861,-1.28342246,-1.820855615,-0.938502674,-1.590909091,-1.740641711,-1.475935829,-2.045454545,-1.898395722,-1.299465241,0.288770053,-0.197860963,-1.663101604,-1.449197861,-0.930481283,0
-0.560271647,-0.424448217,-0.173174873,-0.631578947,-0.796264856,-0.146010187,-0.584040747,-1.076400679,0.149405772,-1.071307301,-1.300509338,-0.358234295,0.003395586,-0.79286927,-0.626485569,-0.198641766,-0.470288625,-1.702886248,-0.511035654,-0.984719864,0
-0.768374165,-0.416481069,-0.74610245,-0.848552339,-1.265033408,-0.550111359,-0.76169265,-0.964365256,-0.220489978,-1.349665924,-1.592427617,-0.732739421,-0.198218263,-1.033407572,-0.877505568,-0.570155902,-0.808463252,-1.915367483,-0.828507795,-1.122494432,0
-1.097222222,-0.381944444,-0.4375,-0.375,-2.430555556,-0.472222222,0.006944444,-1.381944444,-1.152777778,-1.236111111,-1.5,0.194444444,-1.069444444,-1.861111111,-1.6875,-0.673611111,-0.819444444,-2.423611111,-1.618055556,-1.111111111,0
-0.352595495,-0.836434868,-0.611165524,-1.033300686,-0.901077375,-0.656219393,-0.854064643,-0.861900098,-0.464250735,-0.354554358,-0.597453477,-0.953966699,0.073457395,-0.342801175,-0.789422135,-0.14201763,-0.216454456,-0.886385896,-0.535749265,-0.436826641,0
-0.993055556,1.673611111,-0.802083333,-0.065972222,-2.947916667,-0.940972222,-0.579861111,-0.708333333,-0.420138889,-2.746527778,-2.708333333,-0.548611111,-1.947916667,-2.239583333,-0.003472222,0.489583333,-1.111111111,-3.024305556,-0.378472222,-2.222222222,0
-0.326599327,-0.414141414,-0.63973064,-0.663299663,-1.841750842,0.111111111,0.006734007,-1.582491582,-0.585858586,-1.097643098,-1.097643098,-0.235690236,-0.407407407,-1.474747475,-0.727272727,-0.265993266,-0.393939394,-2.744107744,-1.417508418,-1.013468013,0
-0.422222222,-0.485185185,-0.365432099,-0.832098765,-1.567901235,-0.002469136,-0.460493827,-1.288888889,-0.14691358,-1.085185185,-1.197530864,-0.517283951,-0.430864198,-1.362962963,-0.648148148,0.22962963,-0.250617284,-2.162962963,-1.180246914,-0.997530864,0
-0.469172932,-0.37593985,-0.918796992,-0.721804511,-1.945864662,0.181954887,0.667669173,-1.458646617,-0.962406015,-1.652631579,-1.530827068,0.106766917,-1.016541353,-2.497744361,-0.917293233,-0.193984962,-0.482706767,-2.694736842,-1.891729323,-1.272180451,0
-0.38028169,-0.309859155,-0.321126761,-0.707042254,-1.94084507,0.388732394,-0.304225352,-1.495774648,-0.487323944,-0.769014085,-0.918309859,-0.408450704,-0.188732394,-1.374647887,-1.574647887,-0.061971831,-0.236619718,-2.34084507,-1.092957746,-0.946478873,0
-0.843902439,-1.151219512,-1.004878049,-1.185365854,-1.512195122,-0.531707317,-0.902439024,-2.258536585,-0.892682927,-0.931707317,-1.048780488,-0.907317073,-0.882926829,-1.268292683,-1.463414634,-0.517073171,-0.36097561,-2.424390244,-1.185365854,-0.775609756,0
-0.676348548,-1.354771784,-0.433609959,-1.296680498,-2.294605809,-0.417012448,-0.582987552,-2.834024896,-0.968879668,-1.360995851,-0.782157676,-0.377593361,-1.605809129,-1.877593361,-3.477178423,-1.290456432,-2.06846473,-2.630705394,-0.365145228,-2.354771784,0
0.123393316,-1.665809769,-1.709511568,-2.35218509,-1.267352185,-1.444730077,-2.066838046,-0.971722365,-1.570694087,-0.4781491,-0.100257069,-1.93059126,-0.367609254,-0.429305913,-1.372750643,-0.413881748,-0.470437018,-0.871465296,-0.964010283,-0.321336761,0
-0.908304498,-1.169550173,-0.903114187,-0.989619377,-1.223183391,-0.48615917,-0.448096886,-1.252595156,-0.707612457,-1.089965398,-0.693771626,-0.915224913,-0.892733564,-1.212802768,-0.197231834,0.247404844,-0.176470588,-1.531141869,-1.143598616,-0.756055363,0
-1.079409049,-1.038781163,-1.125577101,-1.397968606,-1.870729455,-0.801477378,-1.121883657,-2.282548476,-0.992613112,-1.16066482,-0.751615882,-1.253924284,-0.913204063,-1.189289012,-1.898430286,-0.56232687,-0.926131117,-2.335180055,-1.421052632,-1.242843952,0
-0.655518395,-0.327759197,-0.45819398,-0.571906355,-0.588628763,-0.197324415,-0.170568562,-1.525083612,0.046822742,-0.806020067,-1.107023411,0.046822742,0.030100334,-1.20735786,-1.140468227,-0.334448161,-0.347826087,-1.548494983,-0.769230769,-0.7090301,0
-0.50310559,-1.81573499,-1.291925466,-2.118012422,-0.583850932,-1.577639752,-1.925465839,-1.322981366,-1.447204969,0.057971014,-0.347826087,-1.699792961,-0.002070393,-0.053830228,-1.660455487,-0.283643892,-0.387163561,-1.217391304,-0.732919255,-0.196687371,0
-0.919896641,-0.790697674,-0.100775194,-0.48126615,-0.124677003,0.146640827,-0.253875969,-1.281653747,-0.390180879,-1.291989664,-1.313953488,-0.020671835,-0.873385013,-1.511627907,-0.299095607,0.292635659,-0.002583979,-2.777131783,-1.294573643,-1.036175711,0
-0.908077994,-0.520891365,-0.6545961,-0.671309192,-1.08913649,-0.292479109,-0.250696379,-1.568245125,-0.247910864,-1.08356546,-1.395543175,-0.323119777,-0.462395543,-1.150417827,-0.986072423,-0.376044568,-0.554317549,-1.579387187,-0.640668524,-1.100278552,0
-0.447140381,-1.43847487,-1.128249567,-1.824956672,-0.589254766,-1.223570191,-1.781629116,-1.133448873,-1.025996534,-0.483535529,-0.575389948,-1.564991334,-0.08492201,-0.287694974,-1.402079723,-0.386481802,-0.518197574,-0.883882149,-0.729636049,-0.45407279,0
-1.016,-0.904,-0.842,-1.34,-1.988,-0.948,-1.226,-1.968,-0.472,-0.924,-0.93,-0.97,-0.822,-0.838,-1.462,-0.642,-0.832,-1.922,-0.768,-0.828,0
-0.71902834,-0.48582996,-0.99757085,-1.191093117,-3.459919028,-0.050202429,0.147368421,-2.752226721,-1.586234818,-1.378947368,-1.239676113,-0.003238866,-1.447773279,-2.693927126,-3.689878543,-0.926315789,-1.15951417,-4.052631579,-2.493117409,-1.625101215,0
-0.472945892,-0.611222445,-0.476953908,-0.749498998,-2.038076152,-0.286573146,-0.304609218,-1.23246493,-0.931863727,-0.9498998,-0.981963928,-0.142284569,-0.573146293,-1.420841683,-1.575150301,-0.154308617,-0.561122244,-2.74749499,-1.340681363,-1.036072144,0
-0.429616088,-1.411334552,-0.967093236,-1.531992687,-0.297989031,-1.115173675,-1.588665448,-0.983546618,-0.846435101,0.012797075,-0.347349177,-1.550274223,0.182815356,0.073126143,-1.179159049,-0.148080439,-0.221206581,-0.78976234,-0.57952468,-0.146252285,0
-0.225621415,-0.875717017,-0.638623327,-1.143403442,-1.414913958,-0.630975143,-1.07456979,-1.017208413,-0.810707457,-0.573613767,-0.508604207,-1.143403442,-0.435946463,-0.783938815,-1.011472275,0.07456979,-0.110898662,-1.850860421,-0.690248566,-0.500956023,0
-0.79137931,-0.932758621,-0.65862069,-1.162068966,-1.256896552,-0.706896552,-1.05862069,-1.7,-0.682758621,-0.220689655,-0.381034483,-1.013793103,-0.046551724,0.15862069,-1.605172414,-0.367241379,-0.403448276,-1.236206897,-0.127586207,-0.436206897,0
-0.694797688,-0.516763006,-0.403468208,-0.806936416,-1.487861272,-0.460115607,-0.61734104,-1.502890173,-0.238150289,-0.825433526,-0.906358382,-0.473988439,-0.697109827,-0.784971098,-0.922543353,-0.262427746,-0.507514451,-1.354913295,-0.566473988,-0.853179191,0
-0.791710946,-0.670563231,-0.477151966,-0.678002125,-0.961742827,-0.329436769,-0.478214665,-1.77151966,-0.248671626,-0.524973433,-0.583421892,-0.403825717,-0.367693943,-0.764080765,-1.381509033,-0.330499469,-0.568544102,-1.845908608,-0.552603613,-0.833156217,0
-0.708219178,-1.347945205,-1.076712329,-1.719178082,-0.431506849,-1.110958904,-1.520547945,-1.123287671,-0.932876712,-0.284931507,-0.510958904,-1.369863014,-0.04109589,-0.136986301,-0.97260274,-0.363013699,-0.419178082,-0.378082192,-0.530136986,-0.465753425,0
-1.223140496,-0.876033058,-1.115702479,-1.347107438,-1.537190083,-0.702479339,-0.925619835,-2.198347107,-0.661157025,-1.272727273,-1.272727273,-0.561983471,-0.685950413,-1.165289256,-1.702479339,-0.661157025,-0.859504132,-2.719008264,-0.925619835,-1.231404959,0
-0.463963964,-0.864864865,-0.594594595,-0.851351351,-1.63963964,-0.653153153,-0.54954955,-1.36036036,-1.081081081,-0.761261261,-0.887387387,-0.599099099,-0.653153153,-1.121621622,-1.085585586,-0.211711712,-0.198198198,-2.117117117,-1.036036036,-0.59009009,0
-0.474747475,-2.268686869,-1.664646465,-2.795959596,-1.105050505,-1.913131313,-2.517171717,-1.448484848,-1.735353535,-0.460606061,-0.842424242,-2.202020202,-0.248484848,-0.575757576,-2.141414141,-0.474747475,-0.474747475,-1.545454545,-1.294949495,-0.608080808,0
-0.215277778,-0.631944444,-0.530092593,-0.543981481,-1.678240741,-0.171296296,0.05787037,-0.736111111,-0.923611111,-1.50462963,-1.314814815,-0.326388889,-1.071759259,-2.009259259,0.199074074,0.275462963,-0.210648148,-2.344907407,-1.525462963,-1.032407407,0
-0.280864198,-1.87037037,-1.530864198,-1.944444444,-0.271604938,-1.527777778,-1.688271605,-0.817901235,-0.734567901,-0.070987654,-0.287037037,-1.768518519,0.410493827,-0.061728395,-1.716049383,-0.37654321,-0.447530864,-1.046296296,-1.021604938,-0.296296296,0
-1.222560976,-0.899390244,-0.698170732,-1.31402439,-2.323170732,-0.393292683,-0.847560976,-2,-1.067073171,-1.99695122,-1.463414634,-0.920731707,-1.234756098,-2.009146341,-2.484756098,-0.405487805,-0.695121951,-2.442073171,-1.789634146,-1.640243902,0
-0.75625,-1.05,-0.89375,-1.1875,-1.73125,-0.84375,-1.025,-1.5625,-1.03125,-0.7,-0.6625,-0.80625,-0.6125,-0.5625,-1.225,-0.3375,-0.325,-1.9125,-0.88125,-0.8125,0
-1.371657754,-0.967914439,-1.20855615,-1.478609626,-2.340909091,-0.878342246,-1.199197861,-2.306149733,-0.993315508,-1.651069519,-1.368983957,-1.413101604,-1.223262032,-1.760695187,-1.704545455,-0.717914439,-1.032085562,-2.950534759,-1.747326203,-1.487967914,0
-0.275142315,-0.144845035,-0.51486401,-0.468058191,-1.866540164,0.076533839,0.119544592,-0.93485136,-0.606578115,-1.383301708,-1.147375079,-0.158760278,-0.937381404,-1.797596458,0.414927261,0.542694497,-0.205566097,-2.559139785,-1.672991777,-1.032258065,0
-0.132890365,-0.760797342,-0.610188261,-1.104097453,-1.811738649,-0.30675526,-0.642303433,-1.063122924,-1.074197121,-1.007751938,-1.079734219,-0.517165006,-0.829457364,-1.786267996,0.204872647,0.582502769,0.475083056,-2.627906977,-1.760797342,-0.650055371,0
-0.513455328,-0.686759957,-0.848223897,-0.966630786,-0.825618945,-0.607104413,-0.672766416,-1.071044133,-0.298170075,-0.497308934,-0.508073197,-0.796555436,-0.102260495,-0.517761033,-0.632938644,-0.26803014,-0.378902045,-1.318622174,-0.770721206,-0.523143165,0
0.452054795,0.232876712,-1.127853881,-1.689497717,-2.570776256,-0.420091324,-0.666666667,-1.146118721,-1.561643836,-1.940639269,-1.908675799,1.579908676,-1.433789954,-3.01826484,0.228310502,0.114155251,-0.114155251,-3.707762557,-2.584474886,-0.908675799,0
-0.412060302,-0.552763819,-1.070351759,-1.316582915,-1.83919598,-0.351758794,-0.804020101,-1.567839196,-0.648241206,-0.959798995,-0.271356784,-0.733668342,-0.552763819,-1.216080402,-0.819095477,-0.271356784,-0.432160804,-2.105527638,-1.206030151,-0.778894472,0
-0.417613636,-1.292613636,-1.295454545,-1.751420455,-1.063920455,-1.183238636,-1.556818182,-1.363636364,-1.029829545,-0.360795455,-0.602272727,-1.414772727,-0.315340909,-0.657670455,-1.421875,-0.465909091,-0.586647727,-1.423295455,-1.132102273,-0.424715909,0
-0.313031161,-0.595845137,-1.023135033,-1.066100094,-1.103399433,-0.313503305,-0.482530689,-1.446647781,-0.90509915,-1.117091596,-0.610481586,-0.408876298,-0.76203966,-1.491029273,-0.910292729,-0.052407932,-0.374881964,-2.130783758,-1.398016997,-0.82625118,0
-0.070422535,0.566197183,-0.501408451,-0.371830986,-3.008450704,0.54084507,0.729577465,-1.261971831,-1.163380282,-1.842253521,-1.523943662,1.653521127,-1.250704225,-2.594366197,-0.907042254,-0.16056338,-0.647887324,-3.253521127,-2.402816901,-1.464788732,0
-0.77532014,-0.410942957,-0.699650757,-0.977881257,-0.478463329,-0.302677532,-0.554132712,-1.317811409,-0.015133877,-0.512223516,-0.696158324,-0.536670547,0.010477299,-0.247962747,-0.804423749,-0.462165308,-0.514551804,-0.407450524,-0.160651921,-0.699650757,0
0.093793103,-1.017931034,-1.085517241,-1.413793103,-1.820689655,0.03862069,-0.750344828,-0.350344828,-1.125517241,-1.576551724,-1.526896552,-1.124137931,-1.191724138,-2.288275862,1.748965517,0.39862069,0.628965517,-2.674482759,-1.882758621,-0.984827586,0
-0.242748092,-0.421374046,-0.167938931,-0.609160305,-2.154198473,0.60610687,-0.702290076,0.671755725,-0.636641221,-2.082442748,-1.963358779,-0.905343511,-0.774045802,-1.453435115,0.740458015,0.341984733,-0.413740458,-2.091603053,-0.222900763,-1.596946565,0
-0.637037037,-1.288888889,-0.307407407,-0.862962963,-1.496296296,-0.455555556,-0.959259259,-1.062962963,-0.614814815,-1.107407407,-1.503703704,-1.192592593,-0.259259259,-1.074074074,-1.544444444,-0.307407407,-0.444444444,-2.681481481,-1.007407407,-0.940740741,0
-1.216517857,1.270089286,-0.676339286,0.348214286,-2.776785714,-0.506696429,0.185267857,-1.051339286,0.017857143,-2.232142857,-2.290178571,0.100446429,-1.6875,-2.238839286,-0.662946429,0.015625,-1.122767857,-2.720982143,-0.767857143,-2.051339286,0
