d_fpssm0,d_fpssm1,d_fpssm2,d_fpssm3,d_fpssm4,d_fpssm5,d_fpssm6,d_fpssm7,d_fpssm8,d_fpssm9,d_fpssm10,d_fpssm11,d_fpssm12,d_fpssm13,d_fpssm14,d_fpssm15,d_fpssm16,d_fpssm17,d_fpssm18,d_fpssm19,target
0.000917326,0.000687994,0.001366434,0.001891985,0.000410886,0.001146657,0.002321981,0.000907771,0.000525551,0.002589535,0.001729542,0.002016206,0.001853763,0.000984214,0.000735772,0.000649773,0.000544662,0,0.000535107,0.001949318,0
0.002737885,0.000856639,0.000117578,0,0.000856639,0.000235156,0.000117578,0.001646091,0.000873436,0.002653901,0.002939447,0.000386327,0.003006635,0.003141009,0.001410935,0.001091795,0.000503905,0.003342572,0.001528513,0.001881246,0
6.05E-06,0.000243172,0.00013066,0.000154856,0.000477876,0.000233494,0.000234704,0,0.00051538,0.00026011,0.000232284,0.000173003,0.000417385,0.00058555,0.000227445,7.74E-05,2.42E-05,0.0010973,0.000512961,0.000148807,0
0.000410998,4.96E-05,0.000177154,0.000145266,0.000474773,0,0.000102749,0.000372024,0.000216128,0.001289683,0.000832625,8.15E-05,0.001208192,0.000715703,0.000432256,0.000162982,0.000322421,0.000754677,0.000113379,0.000853883,0
0.000569733,0.00104451,0.000807122,0.000166172,0.002373887,0.000205737,0,0.000110781,0.000846686,0.002540059,0.001851632,0.000316518,0.001748764,0.002429278,0.000727992,0.001052423,0.000767557,0.00181998,0.00176459,0.00211276,0
0.000470006,0.001292517,0.00096475,0.000816327,0,0.000989487,0.000822511,0.001799629,0.000519481,0.000352505,8.66E-05,0.001014224,0.000630798,0.000921459,0.001867656,0.000952381,0.00034632,0.000185529,0.001273964,0.000525665,0
0.000440256,0.001772923,0.001677733,0.001677733,0.000666333,0.003545846,0.002510649,0.000261774,0.001296971,0.002117989,0.001511149,0.001927608,0.001784822,0.00090431,0,0.001035197,0.000618738,0.000666333,0.000583042,0.001213679,0
5.09E-05,0.000946915,0.000467403,0.000462559,0.000201007,0.00092754,0.001411896,0,0.000469825,0.000358423,0.000605444,0.001005037,0.000513417,8.23E-05,0.000573961,0.000748329,0.000331783,0.000210695,0.000145307,5.33E-05,0
0.000618358,0.000355463,6.29E-05,6.66E-05,0.000870145,0,3.70E-05,0.000847928,0.000155515,0.001236716,0.001055282,0.000129596,0.001036768,0.001669937,0.000529492,0.000677602,0.000344355,0.000896064,0.000677602,0.00087755,0
0.000155972,0.00014324,0.000120958,6.37E-06,0.00076713,0.00010186,1.27E-05,0.000324677,0.000292846,0.00076713,0.000757581,0,0.000837158,0.001387837,0.000375607,0.000416988,0.000111409,0.001184118,0.000757581,0.000410621,0
0.000507813,0.001614583,0.000885417,0.002200521,0,0.000846354,0.002135417,0.001132813,0.000338542,0.000572917,0,0.001640625,0.00078125,0.000585938,0.0015625,0.000924479,0.000742188,0.000651042,0.000625,0.000664063,0
0.00162704,0.002073164,0.000866005,0.002283105,0.00081352,0.00081352,0.001364614,0.002020679,0.000787278,5.25E-05,0,0.00314911,0.000551094,0.000970976,0.00212565,0.001574555,0.000997218,0.000157456,0.000498609,0.00010497,0
3.23E-05,0.002127302,0.000468782,0.001234999,0.000168115,0.00058517,0.001354619,0.000135785,0.000643363,8.73E-05,0.000197212,0.001060418,0.000362094,2.59E-05,0.00015195,0.000569005,0,0.000174581,0.000164882,9.70E-06,0
0,0.000237672,4.78E-05,0.000203413,0.000271931,0.00017986,0.000322606,7.49E-05,0.000585259,0.000150597,0.000160589,8.85E-05,0.000290488,0.000254802,0.000613095,0.000169868,5.42E-05,0.00039612,0.000117052,7.49E-05,0
0.000163435,0.000882549,0.000791025,0.000418394,0.000555679,0.001059059,0.000647203,0.000836787,0.00098061,0.000660277,0.00067989,0.000451081,0,0.000594903,0.00151014,0.002301165,0.001464378,0.00183701,0.000915236,0.001209419,0
2.22E-05,0.000358599,0.000634689,0.000380813,0.000748933,0.000514098,0.00027609,0.000234835,0.001272551,0.000155499,5.08E-05,0.000342732,0.000901258,0.000472843,0.000656903,0.000326865,0,0.000872697,0.000606128,8.25E-05,0
0.000203047,0.000843914,0.000488582,0.000723355,0.000869295,0.000520308,0.000634522,0.001205591,0.001567269,0.000342642,5.71E-05,0.000380713,0.001389603,0.001053306,0.001040616,0.000501272,0,0.001294424,0.001046961,0.000374368,0
0,0.004157218,0.003354119,0.005527211,0.001228269,0.002078609,0.005574452,0.00297619,0.001511716,0.003259637,0.001417234,0.005952381,0.002267574,0.001511716,0.001369992,0.00042517,0.000283447,0.002173091,0.001322751,0.00212585,0
6.58E-05,0.000126476,0.000120405,9.41E-05,0.000322767,3.64E-05,8.60E-05,0.000116358,0.000358181,0.000334909,0.000237775,0,0.000472515,0.000395618,0.000228669,0.000185161,6.78E-05,0.000731539,0.000262059,0.000180102,0
3.23E-05,0.003288906,0.000269582,0.001121463,0,0.0001294,0.000485248,0.000695523,0.000641606,0.000107833,1.08E-05,0.000474465,0.000140183,0.000242624,0.001488095,0.001498879,0.000177924,0.000145575,0.00107833,0.000113225,0
0.000679181,0.001936388,0.000520224,0.001199405,0.00066473,0.002586668,0.002658921,0,0.001343911,0.000303464,0.000736984,0.001661826,0.001459516,0.000317914,0.001777431,0.000910391,0.00066473,0.000606928,0.00044797,0.000187859,0
9.81E-05,0.000359742,0.000382225,0.000267762,0.00023097,0.000652032,0.000439457,0,0.000694955,0.000110375,0.000143079,0.000406753,0.000398577,0.000190091,0.000840078,0.000825771,0.000173739,0.000439457,0.000151255,7.56E-05,0
0.000261449,0.000461381,0.000102529,0.000401572,9.06E-05,0.000690362,0.001331169,0.000131579,0.000228982,0.000181135,0.000273411,0.000698906,0.000239234,0,0.000717703,0.000452837,0.00024607,9.57E-05,0.000119617,0.000152085,0
0.000263614,0.001265346,0.000986669,0.000813437,0.000301273,0.002334865,0.001242751,0,0.000964073,0.000971605,0.000670332,0.00091135,0.001227687,0.000451909,0.000436846,0.000986669,0.000353996,0.000316337,0.000346464,0.000353996,0
0.001323502,0.002382303,0.002420117,0.003705804,0.002836075,0.00366799,0.003554547,0,0.003857062,0.003894876,0.003214218,0.002873889,0.00340329,0.003554547,0.00340329,0.002873889,0.003025147,0.002949518,0.003100775,0.00393269,0
0.001156224,0.000569969,0.001511233,0.000986861,0.000341982,0.001247419,0.001459122,0.000403864,0.000931493,0.00085984,0.001240905,0.001371184,0.000328954,0.000556942,0.000394093,0.000143307,0,0.00057974,0.002003035,0.000162848,0
0.00111439,0.000417896,0.000310256,3.80E-05,0.000582522,0.000272266,0,0.000880114,0.000291261,0.001215698,0.001823547,3.17E-05,0.001127053,0.001639926,0.000956096,0.000664835,0.000455887,0.002064153,0.000690162,0.00111439,0
0,0.000118168,0.000263606,0.000490853,0.000775668,0.000602961,0.000754459,0.000336325,0.000705979,0.000309055,0.000612051,0.000251486,0.000218157,0.000387834,0.001424078,0.001078664,0.000506002,0.000872627,0.000302995,0.000396924,0
0,0.000450714,0.00029938,0.000371757,0.000143658,0.000368467,0.000360791,1.54E-05,0.000391496,0.000336665,0.000636044,0.000207263,0.000256611,0.000518705,0.000298283,0.000415622,0.000119532,0.000285123,0.000230292,0.000153528,0
6.15E-05,0.001020559,0.000786937,0.000885304,0.002729687,0.00110663,0.00131566,0,0.002852646,0.000577907,0.000713162,0.001573874,0.002496065,0.000491836,0.00062709,0.000590203,0.000553315,0.002815758,0.001020559,0.000454948,0
0.000207039,8.70E-05,0.000219462,0.000120083,0.000902692,0,8.28E-05,0.000347826,0.000360248,0.001569358,0.001060041,0.000128364,0.001126294,0.001581781,0.000501035,0.000608696,0.000236025,0.001151139,0.000616977,0.000952381,0
0,0.000108278,0.000249956,0.000247387,0.000582129,0.00031529,0.00027308,5.95E-05,0.000322263,4.77E-05,5.47E-05,0.000284091,0.000154525,0.000124794,0.000371447,0.000317859,0.000219491,6.46E-05,0.000125896,5.43E-05,0
0,0.000728032,0.00044315,0.000870474,0.001598506,0.0008863,0.001266143,0.000245315,0.001669727,0.000237402,0.000364016,0.001099962,0.001274057,0.000728032,0.000728032,0.000601418,8.70E-05,0.002271145,0.001297797,0.000142441,0
0.000359111,0.000218589,0.000174872,0.000106172,0.000818149,0.000124908,0,0.000387216,0.000443424,0.0007151,0.000652646,4.68E-05,0.000843131,0.001171015,0.00041532,0.00038097,0.000202976,0.001292801,0.000608928,0.000499633,0
0,0.00094898,0.000943878,0.00077551,0.000704082,0.000372449,0.000479592,0.000341837,0.001403061,0.000913265,0.000872449,0.000612245,0.000571429,0.001137755,0.000903061,0.000505102,0.000183673,0.001081633,0.001234694,0.000918367,0
0.000172711,0.000380739,0.000214058,0.00028297,3.01E-06,0.000530192,0.000751572,8.27E-05,6.25E-05,0.000311827,0.000348437,0.000551296,0.000130502,0.000118873,3.49E-05,0.00011672,6.12E-05,0,9.65E-05,0.000140839,0
0.000269669,0.000703253,0.000470598,0.000814293,0,0.000682103,0.001078674,0.000269669,0.000375421,0.000518187,0.000560488,0.001295467,0.000692678,0.000227368,0.000179779,0.000639802,6.87E-05,5.29E-06,0.000148053,5.82E-05,0
0.000216539,0.000124243,0.000212989,0.000230738,0.00113239,3.55E-06,2.84E-05,0.000323033,0.000702863,0.001256634,0.000823557,0,0.001228235,0.001441224,0.000404679,0.000614118,0.000241387,0.001441224,0.000589269,0.000841306,0
0.000448864,0.000553794,0.000926876,0.00078697,0.001095929,0.000746164,0.000308959,0.000279812,0.001253323,0.001066782,0.001247493,0,0.000909388,0.001025976,0.001206687,0.001090099,0.000571282,0.001037635,0.000798629,0.0007928,0
0,0.000362683,0.000569133,0.000510546,0.000557973,0.000331994,0.000292936,5.58E-06,0.000650039,0.000850909,0.000716996,0.000234349,0.000853699,0.001422832,0.000323625,0.000379422,0.000228769,0.000923446,0.001009932,0.000465908,0
0,0.000435168,0.000466369,0.000372767,0.000412178,0.000297228,0.000254532,7.55E-05,0.000758671,0.000270954,0.000274238,0.000331713,0.000221689,0.00054355,0.000515633,0.00032186,0.000108382,0.000817788,0.000561613,0.000165857,0
1.29E-05,0.000327974,0.000406752,0.000593247,0.000516076,0.000487137,0.000564308,0,0.000747587,0.000564308,0.000540192,0.000454983,0.00042926,0.00050643,0.00022508,0.000282958,7.88E-05,0.000504822,0.000575562,0.000229903,0
2.30E-05,3.21E-05,0.000128568,4.29E-05,0.000584679,3.67E-05,4.13E-05,0.000192852,0.000258667,0.000492845,0.000387235,0,0.00053417,0.000685697,0.000348971,0.000229586,7.65E-05,0.00109589,0.000439275,0.000263259,0
0,0.003566768,0.002696825,0.003827751,0.002957808,0.004349717,0.005828621,0.000521966,0.005480644,0.003740757,0.003566768,0.005741627,0.005741627,0.005828621,0.003914746,0.002696825,0.001217921,0.001304915,0.006350587,0.003218791,0
0.000887749,0.001315184,0.002564608,0.002630368,0.001019267,0.000657592,0.002564608,0.000657592,0.000460314,0.002630368,0.001676859,0.001479582,0.001315184,0.002170053,0.002630368,0.001578221,0.001742619,0,0.001315184,0.002071414,0
0.000526667,0.000204378,0.000314428,2.75E-05,0.000750698,0,7.47E-05,0.000569901,0.000306568,0.001186967,0.000880399,0.000145423,0.001069056,0.001501395,0.000479503,0.000676021,0.000412687,0.00133632,0.000636717,0.000679951,0
0.000500383,0.000574353,0.000543894,0.000813666,0.000435116,0.000726643,0.001209621,0.000687483,0.000530841,0.000208855,0.000382902,0.000661376,0.000256718,0,0.002092906,0.001122598,0.000539543,0.0001871,0.000261069,0.000304581,0
0.001064283,0.000222532,0.000183831,0.000445064,0.002012462,0,0.000522466,0.001219087,0.002602655,0.002031812,0.002060838,0.000222532,0.002622005,0.002380123,0.000609544,0.00096753,0.000396687,0.002680057,0.000667595,0.001286815,0
0,0.00090219,0.00163846,0.00119255,0.00085034,0.00210511,0.00139995,0.00022814,0.00083997,0.00027999,0.00119255,0.00097478,0.00059109,0.00023851,0.00034221,0.00144143,0.00078812,0.00108885,0.00030073,0.0003111,0
0,0.001274671,0.002302632,0.001973684,0.0015625,0.001274671,0.001233553,0.001027961,0.001891447,0.002796053,0.002796053,0.001726974,0.001726974,0.0046875,0.00234375,0.001850329,0.001603618,0.001151316,0.002220395,0.001110197,0
0,0.00097379,0.000650765,0.000747437,0.000181554,0.000738006,0.000688491,0.000301804,0.000851182,0.000473927,0.000704996,0.000485716,0.000391402,0.000756868,0.000808741,0.000617756,0.000419696,0.00045978,0.000447991,0.000436201,0
6.25E-05,0.000225068,7.64E-05,0.000167396,5.06E-05,0.00024866,0.000301838,3.37E-05,0.000180878,2.32E-05,5.32E-05,0.000172265,6.55E-05,2.40E-05,0.000529527,0.000405571,9.40E-05,1.39E-05,0,1.72E-05,0
0.00024704,0.000253429,0.000218289,0.000169307,0.000116066,0.000305605,0.000189539,0.000161854,0.000235327,0.000196993,0.000200187,0.000226808,0.000205512,3.62E-05,0.000960474,0.000784777,0.00070598,0.000102223,0,0.000230003,0
0,0.000204174,6.67E-05,0.000225008,0.000468072,0.000136116,0.000265287,8.33E-05,0.000675023,0.000345845,0.000387513,4.44E-05,0.000537519,0.000534741,0.000495851,0.000129171,3.06E-05,0.000761138,0.000254175,0.000191673,0
0.001987054,0.00192684,0.000311104,0.000150534,0.000100356,0.000662351,0.000511817,0.000491746,0.000371318,0.000371318,0.000381354,0.004485925,0.000411461,0.000110392,0.002448693,0.00128456,0.000812886,0,0.000260926,0.000451603,0
0.000773096,0.002457342,0.00049699,0.000773096,0,0.00140814,0.000690265,2.76E-05,0.002595395,0.000773096,0.003368491,0.000800707,0.001132034,0.000607433,0.003506544,0.001297697,0.000441769,0.000331327,0,0.000607433,0
0.000271801,0.000255256,4.73E-05,0.000137082,0.000271801,4.96E-05,5.67E-05,0.00021035,0.000337978,0.000919396,0.000718499,9.45E-05,0.000486878,0.000720863,0.000342705,0.000330888,0,0.000574327,0.000181988,0.000635777,0
0.000115937,0.000185047,4.20E-06,0.000120458,0.00027321,0.000211851,0.000214112,0,0.000166639,4.33E-05,0.000280315,0.000198933,8.40E-05,5.07E-05,0.000280315,0.000206684,5.62E-05,0.000106894,3.52E-05,4.94E-05,0
0.000677909,0.00144003,0.000404219,0.000694751,0,0.001254763,0.001511611,0.000256848,0.000277901,0.000181056,0.000320007,0.002762163,0.000227373,0.000101055,0.000677909,0.000534748,0.000181056,0.000105265,2.95E-05,0.000105265,0
0,0.000287729,0.000101422,0.000154337,0.000496084,0.000192922,0.000217175,9.92E-06,0.00058097,0.000233711,0.000213867,0.000169771,0.000424428,0.000499391,0.000224892,6.72E-05,1.54E-05,0.000977837,0.000492777,0.000126777,0
0.00027063,6.59E-05,5.41E-05,1.35E-05,0.000156063,0.000301301,5.95E-05,0.000322952,0.000168693,0,2.44E-05,2.44E-05,7.58E-05,2.89E-05,0.001321576,0.000373469,0.000554791,0.000118175,6.59E-05,2.89E-05,0
0.000257412,0.00048997,0.000394106,0.000330197,0.000191727,0.001141488,0.00014202,0.001269306,0.000362152,1.07E-05,0,0.000110066,0.000358601,0.000216581,0.001453932,0.000688798,0.000237884,0.0003515,0.000734955,5.33E-06,0
0,0.000315209,0.002226162,0.002029157,0.000847124,0.001733649,0.00108353,0.001615445,0.001950355,0.001733649,0.000275808,0.000236407,0.002206462,0.001004728,0.000394011,0.001457841,0.00070922,0.000866824,0.001260835,0.001201734,0
1.05E-05,0.002059433,0.000183177,0.001140931,4.45E-05,0.000170093,0.000790278,0.000334952,0.000785044,4.71E-05,8.64E-05,0.000643736,0.000141308,0.000117757,0.000570466,0.000512896,0,0.000130841,0.000405606,1.83E-05,0
0.00045058,2.70E-05,0.000189244,3.00E-05,0.000594766,0,4.81E-05,0.000327422,0.000387499,0.001075385,0.000943215,0.000141182,0.001360753,0.001105424,0.000666859,0.000261337,0.000291375,0.001447865,0.000366472,0.00069089,0
0.000111047,0.00105222,0.000154738,0.000265786,0.00016202,0.00133621,0.001529177,0,0.000302195,0.000127431,0.000340424,0.000755486,0.000267606,0.000187506,9.10E-05,0.000111047,5.10E-05,0.000198429,0.000154738,9.28E-05,0
0.000138961,0.000796709,0,0.000453939,0.000560476,0.000194545,0.000370563,0.000138961,0.000606796,0.000694805,0.00091251,0.000222338,0.000620692,0.001130216,0.000713333,0.000189913,4.63E-06,0.000981991,0.000384459,0.000458571,0
2.62E-05,8.24E-05,0.000531764,0.000539253,0.00015541,0.000222816,0.000104855,0.000149793,0.000348268,0.000464357,8.99E-05,0,0.000183496,0.00035014,0.000490571,0.000352012,0.00044376,0.000616022,0.000413802,0.000391333,0
0.001241074,0.000677817,0,4.77E-06,9.07E-05,0.000257761,1.91E-05,0.00110742,9.55E-05,0.001713637,0.001971398,0.000310268,0.001680223,0.002171879,0.000735098,0.000682591,0.000267308,0.0012363,0.000615764,0.00113606,0
0,0.000305148,0.000373956,0.000405368,0.000315619,0.000291686,0.000311131,0.000104708,0.000477168,0.000348527,0.000302156,0.000198945,0.000299165,0.000239332,0.000565421,0.000498109,0.000197449,4.19E-05,7.93E-05,0.000324594,0
0.000874224,0.000817988,0.000342532,0.000362982,0.000122698,0.001129845,0.000414106,0.000945798,0.000669727,5.11E-05,0,0.000245396,0.000746414,0.000521467,0.002443738,0.000797538,0.000362982,0.000209609,0.001508165,0.000209609,0
6.15E-05,0.000116665,9.70E-05,0.000108752,1.93E-05,0.000635472,0.000701413,8.12E-07,3.02E-05,8.22E-05,0.000269041,0.000430952,7.99E-05,3.04E-06,4.87E-06,8.99E-05,1.70E-05,0,4.06E-07,3.00E-05,0
0.000162967,0.000395196,7.33E-05,0.000533718,2.85E-05,0.000118151,0.00049705,0.000468531,0.00074965,0.00035038,0.000309638,8.15E-05,0.000256674,0.000435938,0.000391122,9.37E-05,0,0.001283368,0.000431863,0.000334083,0
5.59E-05,9.19E-05,0.000189232,0.000481191,0.000131562,0.000270332,0.000810996,2.16E-05,0.000380267,0.000117144,0,0.000400092,2.16E-05,0.000266728,0.000836227,0.000291959,0.000129759,0.000661413,0.000165804,0.000140573,0
0.000659298,0.001066512,0.000310258,0.001060048,0.000303794,0.0008726,0.001163467,0.000504169,0.000691617,0,0.000116347,0.000827354,0.0008015,0.000361968,0.002036067,0.000711008,6.46E-05,0.000620516,0.000445996,0.000193911,0
0.002359473,0.003053435,0.000832755,0.000971548,0,0.000138793,0.000693963,0.000832755,0.002984039,0.003192228,0.004927134,0.00055517,0.002012491,0.004094379,0.003955586,0.003261624,0.000832755,0.000416378,0.000971548,0.002081888,0
0,0.001811321,0.001358491,0.001044993,0.001567489,0.000603774,0.000626996,0.000383164,0.002206096,0.001404935,0.001509434,0.001300435,0.001416546,0.002206096,0.001497823,0.000812772,0.000325109,0.001904209,0.002182874,0.001416546,0
0.000180246,0.000386119,0.000214416,0.000284464,1.28E-06,0.000533903,0.000741912,7.77E-05,6.49E-05,0.000307528,0.000346824,0.000518954,0.000128991,0.000114896,4.87E-05,0.000128137,6.24E-05,0,9.31E-05,0.000144367,0
0.000471777,0.00151246,0.000818671,0.000999056,0,0.002095243,0.002678026,0.000145696,0.000555031,0.000242826,0.001158628,0.001429206,0.000742354,0,0.001450019,0.00164428,0.000693789,3.47E-05,8.33E-05,0.000173447,0
0.001047263,0.001274929,0.000546398,0.001563306,0.001320463,0.000698176,0.001866861,0.000318732,0.001866861,0.001047263,0.001229396,0.001441884,0.001715084,0.001563306,0.001775795,0.000288377,0,0.003627478,0.001988283,0.000819597,0
0,0.000470991,0.000426461,0.000313423,0.000380218,0.000275744,0.000268893,1.54E-05,0.000739884,0.000243203,0.000265468,0.000325412,0.000203811,0.000515521,0.00052751,0.000313423,5.82E-05,0.000763862,0.000575466,0.000109613,0
0,0.000376096,0.000249013,0.000427616,0.000331445,0.000542677,0.000644,6.35E-05,0.000525504,0.000132235,0.0002576,0.000285077,0.000245579,0.000168299,0.000905035,0.000571872,0.000262752,6.87E-06,0.000135669,0.000133952,0
0,0.000196063,0.000136288,0.000219973,0.00023246,0.000159135,0.000200048,8.55E-05,0.000261152,0.00014107,0.000143727,0.000196595,0.000201908,0.00019872,0.000297549,8.45E-05,6.30E-05,0.00039744,0.000182249,0.000125661,0
0.000176,0.000344666,0.000483999,8.07E-05,0.00141533,0.000278666,0,7.33E-05,0.001495996,0.000835998,0.000674665,0.000747998,0.001657329,0.001899328,0.000505999,0.000197999,0.000132,0.003057992,0.002075328,0.000461999,0
0.00078292,0.000271553,0.00011638,5.64E-05,0.000236287,0,0.00024334,0.0006877,4.58E-05,0.001452986,0.001082686,0.00014812,0.00078292,0.001389506,0.000684173,0.000458466,0.000257447,0.001149693,0.00053958,0.001114426,0
0,0.000495112,0.000802298,0.00050234,0.001391373,0.000357782,0.000524024,0.000198768,0.001145624,0.000650512,0.000495112,0.000560163,0.001062503,0.001149238,0.000524024,0.000469814,0.000411991,0.001828662,0.001221518,0.000426447,0
0.002222143,0.000657754,0.002639906,0.002097703,9.78E-05,0.000915523,0.001626609,0.001519946,0.002319918,0.001297732,0.002035483,0.001653275,0.000355543,0,0.000426651,0.000293323,0.000568869,0.000915523,0.001084406,0.001502169,0
0.001647567,0.003185296,0.000475964,0.00098854,0.001757405,0.002086918,0.002123531,0.001391279,0.001647567,0.00098854,0.002636107,0,0.001574342,0.002123531,0.001794018,0.000366126,0.000878702,0.003185296,0.000585802,0.001281441,0
0.000106634,0.000652348,8.99E-05,0.00031572,0.000673257,0.000585441,0.000470444,0.000238358,0.000370082,0,6.27E-05,0.000834253,0.000160996,5.65E-05,0.001413422,0.00053526,0.000215359,0.000457898,6.69E-05,3.97E-05,0
0.00015353,0.000394197,0.000692958,0.0011245,0,0.000352703,0.00060167,0.00089628,0.000892131,0.000634865,0.000564325,0.000244817,0.000497934,0.000933625,0.000692958,0.00044814,0.000564325,0.001402513,0.001066408,0.000551876,0
0,0.00027707,0.000368212,0.000572369,0.000291653,0.00031535,0.000515861,0.000156764,0.00064346,0.000300767,0.000160409,0.000493987,0.000286185,0.000415606,0.000335401,0.000317173,0.000235145,0.001024431,0.000388263,0.000322641,0
0.000605941,0.000563666,0.000789133,0.001385679,0.000239558,0.000366383,0.00025365,0.001028691,0.000925352,0.001329313,0.000883077,0.000850196,0,0.000831407,0.000563666,0.001846006,0.001263551,0.001225974,0.000403961,0.001263551,0
0,0.000554728,0.000132472,0.000637523,8.28E-05,0.001320583,0.001912568,2.90E-05,0.000384998,0.000140752,0.000484352,0.000952144,0.000318761,0,0.000397417,0.000629243,0.000182149,9.94E-05,2.90E-05,6.21E-05,0
0.000377312,0.000233795,0.000138888,0.000159721,0.000393516,0,0.000136573,0.000451386,0.000386571,0.000687495,0.000414349,9.95E-05,0.000567126,0.00097453,0.000439812,0.000449071,0.000229165,0.001277769,0.000571755,0.000469904,0
0.000468553,0.000145825,9.32E-05,4.54E-05,0.000447038,5.50E-05,7.89E-05,0.000365758,0.000251011,0.000676533,0.000516365,0,0.000698049,0.000894076,0.000349024,0.000485287,0.000253401,0.001484549,0.000447038,0.000535489,0
0.000725057,0.000398315,0.000124473,9.96E-05,0.000267618,0.000180486,0.000202269,0.000774846,0,0.001400325,0.000868201,7.16E-05,0.000896208,0.001372318,0.000392091,0.000550794,0.000326742,0.000833971,0.000488558,0.000837083,0
0.000524299,0.000846945,0.000443638,0.001068764,0.001915709,0,0.000967937,0.001209921,0.001088929,0.001472071,0.00026215,0.001088929,0.001572898,0.000927606,0.000241984,0.000443638,0.00082678,0.001109095,0.00195604,0.000967937,0
0.001348412,0.002414093,0.002740322,0.002870813,0,0.002283602,0.001805133,0.002109613,0.001196172,0.001022184,0.001413658,0.002849065,0.001500652,0.001217921,0.004219226,0.002261853,0.001435407,0.001435407,0.00154415,0.000739452,0
0.000128913,0.000449907,0.000274585,0.000487292,0.000137937,0.000277163,0.000643277,5.03E-05,0.000250092,0.000560772,0.000593001,0.000576242,0.000246224,0.000340331,0.000208839,0.000384161,0.000162431,0,0.000197237,0.000246224,0
0.000159706,0.000590163,0.000204623,0.000850933,8.98E-05,0.000368072,0.000895851,9.73E-05,0.0002171,0.00020088,0.000210862,0.001033098,0.000310678,0.000162201,0.000194642,0.000164697,0,0.000202128,0.000129761,0.000118532,0
0.000170187,0.000124367,0.000176732,0.000180005,0.000841114,0.000157095,0.000160368,0.00012764,0.000572743,0.00061529,0.000579289,0,0.001112758,0.001233853,0.00051056,0.000477832,0.000261826,0.001620045,0.000700383,0.000490923,0
3.31E-05,0.000623583,0.000448791,0.000642479,0,0.000236206,0.000302343,0.000236206,0.001247166,0.000571618,0.000467687,0.000316515,0.000472411,0.000722789,0.000982615,0.000307067,0.000127551,0.001577853,0.000708617,0.000250378,0
0.001204171,0.001473064,0.000292275,5.85E-05,0.000303966,0.000689768,0,0.001636738,0.000432566,0.001402918,0.001508137,0.001180789,0.001683502,0.001823793,0.000537785,0.000584549,0.000923588,0.000876824,0.001075571,0.001566592,0
0,0.000520942,0.000605562,0.000425745,0.000988997,0.000401945,0.00033848,0.000346413,0.001113282,0.000690182,0.000497143,0.000420456,0.000795957,0.000967842,0.000372857,0.000462766,0.000237994,0.001367143,0.000899088,0.000388723,0
0.000473056,0.001621907,0.001865193,0.001959804,0,0.002757241,0.001878708,0.000946112,0.001500264,0.001513779,0.001811129,0.001581359,0.001189398,0.001459716,0.001892224,0.001554327,0.001256978,0.000770406,0.001432684,0.001540811,0
0.000635636,0,0.000879071,0.000662685,0.000311056,0.000171306,4.51E-05,0.000946692,0.000220895,0.000338104,0.000130734,0.000108193,0.000193847,0.000725797,0.001072918,0.001731094,0.001514708,0.00092866,0.000757354,0.000261467,0
0.000208437,0.000977667,0.000848635,0.001473945,0,0.000779156,0.001151365,0.0002134,0.000952854,0.000600496,0.000699752,0.000987593,0.000362283,0.000789082,0.000873449,0.000545906,0.000238213,0.000908189,0.000933002,0.000486352,0
0.000287741,9.38E-06,0,0.000140743,0.000369059,1.25E-05,0.000128232,0.000218933,0.00019704,0.000625524,0.000584865,3.13E-06,0.000684949,0.001054008,0.000281486,0.000293996,8.76E-05,0.001054008,0.000544206,0.000353421,0
0,0.000229543,0.000269875,0.00020085,8.93E-05,0.000177841,0.000190022,3.92E-05,0.000227106,0.00022061,0.000190022,0.000254717,0.000155645,0.000262025,0.000236851,0.000125057,9.96E-05,0.000182172,0.000273394,0.000104756,0
0.000164565,0.000352272,0.000280275,0.000300845,0.000339415,0.000149137,0.000128566,0.000323987,0.000498838,0.000912822,0.00059912,0,0.000537408,0.000961677,0.000611976,0.000781684,0.000151708,0.000455125,0.000308559,0.00052198,0
0,0.001322077,0.000676967,0.000931825,0.000342466,0.000573431,0.001202612,0.00029468,0.000876075,0.000716789,0.000684932,0.00223001,0.000876075,0.000852182,0.00075661,0.000374323,0.000326537,9.56E-05,0.00023893,0.000485824,0
0.000603394,0.00105594,0.000829667,0.001734758,0.002991829,0.000326838,0.001030798,0.001609051,0.002388435,0.002011314,0.00035198,0.000905091,0.002438718,0.001458202,0,0.000226273,0.000628536,0.002363294,0.002413576,0.001634192,0
0.000600131,0.000358352,0.000310859,0.000159747,0.001070738,3.45E-05,0,0.000638989,0.000379939,0.001968776,0.001532709,0.000293589,0.001316835,0.001994681,0.000617401,0.000841911,0.000552639,0.001079373,0.000841911,0.001398867,0
0.000135339,0.000340039,0.000218234,0.000246994,0.000277445,0.000152256,0.000211467,0.000175941,0.000636094,0.000532898,0.000473687,0,0.000471995,0.000568424,0.000532898,0.000536281,0.000148873,0.000746057,0.000338348,0.000336656,0
0.000222723,0.000458547,0.00019652,0.000694372,0.000864689,0.000170318,0.000641966,0.000563358,0.001185672,0.000615764,0.00028823,0.000176868,0.000877791,0.000524054,0.000812284,0,0.000235824,0.002017608,0.000668169,0.000419243,0
